wavelength_nm,maximum_dimension_um,effective_diameter_um,effective_radius_um,ice_habit,surface_roughness,mass_extinction_coefficient_m2_kg,single_scattering_albedo,asymmetry_parameter,source_dataset,source_version,source_record_provenance
600,62.5,25.9586900904157,12.97934504520785,plate,Rough000,125.40175603479652,0.99999986,0.8784,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,62.5,25.9586900904157,12.97934504520785,plate,Rough000,126.91648129236171,0.99999967,0.8791,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,62.5,25.9586900904157,12.97934504520785,plate,Rough000,124.50622824115948,0.99999937,0.8791,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,62.5,25.9586900904157,12.97934504520785,plate,Rough000,133.24905975009648,0.99999849,0.8795,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,65.0,26.619583568091752,13.309791784045876,plate,Rough000,127.72526638901357,0.99999995,0.8799,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,65.0,26.619583568091752,13.309791784045876,plate,Rough000,122.89871736122012,0.9999999150000001,0.88035,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,65.0,26.619583568091752,13.309791784045876,plate,Rough000,119.45417494795403,0.99999986,0.8805,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,65.0,26.619583568091752,13.309791784045876,plate,Rough000,127.33101658743578,0.99999969,0.8807,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,65.0,26.619583568091752,13.309791784045876,plate,Rough000,118.38080623569991,0.99999938,0.8809,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,65.0,26.619583568091752,13.309791784045876,plate,Rough000,130.0326828217773,0.99999853,0.8811,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,67.5,27.26903426605599,13.634517133027995,plate,Rough000,122.65244754732507,0.99999995,0.8819,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,67.5,27.26903426605599,13.634517133027995,plate,Rough000,123.32066507553503,0.99999992,0.88205,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,67.5,27.26903426605599,13.634517133027995,plate,Rough000,116.80141261821372,0.99999986,0.8827,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,67.5,27.26903426605599,13.634517133027995,plate,Rough000,125.8369049277789,0.9999997,0.8827,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,67.5,27.26903426605599,13.634517133027995,plate,Rough000,115.01226685990883,0.99999939,0.8827,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,67.5,27.26903426605599,13.634517133027995,plate,Rough000,125.64161948740121,0.99999855,0.8836,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,70.0,27.907628697687503,13.953814348843752,plate,Rough000,117.42933053729269,0.99999995,0.8837,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,70.0,27.907628697687503,13.953814348843752,plate,Rough000,122.24534991091156,0.999999925,0.88395,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,70.0,27.907628697687503,13.953814348843752,plate,Rough000,116.21113312400513,0.99999987,0.8846,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,70.0,27.907628697687503,13.953814348843752,plate,Rough000,122.28151748200735,0.99999971,0.8849,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,70.0,27.907628697687503,13.953814348843752,plate,Rough000,113.9669911670421,0.99999941,0.8848,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,70.0,27.907628697687503,13.953814348843752,plate,Rough000,119.88016777456059,0.99999855,0.8849,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,72.5,28.535875338496666,14.267937669248333,plate,Rough000,112.04070176361604,0.99999995,0.8849,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,72.5,28.535875338496666,14.267937669248333,plate,Rough000,118.80106926850905,0.999999925,0.8856999999999999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,72.5,28.535875338496666,14.267937669248333,plate,Rough000,116.76810918437815,0.99999987,0.8857,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,72.5,28.535875338496666,14.267937669248333,plate,Rough000,116.91736743492933,0.99999971,0.8862,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,72.5,28.535875338496666,14.267937669248333,plate,Rough000,114.66719526619092,0.99999944,0.8865,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,72.5,28.535875338496666,14.267937669248333,plate,Rough000,114.2016101840795,0.99999855,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,75.0,29.1542582941352,14.5771291470676,plate,Rough000,109.81679880304836,0.99999995,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,75.0,29.1542582941352,14.5771291470676,plate,Rough000,114.10319441569251,0.999999925,0.88685,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,75.0,29.1542582941352,14.5771291470676,plate,Rough000,116.6012573221709,0.99999988,0.8878,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,75.0,29.1542582941352,14.5771291470676,plate,Rough000,111.07128669820071,0.99999971,0.8878,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,75.0,29.1542582941352,14.5771291470676,plate,Rough000,114.5187929405161,0.99999946,0.8882,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,75.0,29.1542582941352,14.5771291470676,plate,Rough000,109.04147347429704,0.99999854,0.8881,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,77.5,29.76322047026579,14.881610235132895,plate,Rough000,109.95184644623289,0.99999995,0.8887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,77.5,29.76322047026579,14.881610235132895,plate,Rough000,108.56150271943187,0.999999925,0.8887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,77.5,29.76322047026579,14.881610235132895,plate,Rough000,114.68200435925428,0.99999988,0.8893,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,77.5,29.76322047026579,14.881610235132895,plate,Rough000,106.76637749781764,0.99999971,0.8897,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,77.5,29.76322047026579,14.881610235132895,plate,Rough000,115.0621640417803,0.99999949,0.8893,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,77.5,29.76322047026579,14.881610235132895,plate,Rough000,106.27323227578272,0.99999857,0.8896,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,80.0,30.363166180978435,15.181583090489218,plate,Rough000,110.17444683564092,0.99999996,0.8901,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,80.0,30.363166180978435,15.181583090489218,plate,Rough000,104.73876559186259,0.999999925,0.89015,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,80.0,30.363166180978435,15.181583090489218,plate,Rough000,111.36026094569479,0.99999988,0.8904,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,80.0,30.363166180978435,15.181583090489218,plate,Rough000,104.0552945573114,0.99999971,0.8906,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,80.0,30.363166180978435,15.181583090489218,plate,Rough000,113.59321349304247,0.9999995,0.8913,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,80.0,30.363166180978435,15.181583090489218,plate,Rough000,104.64986899591783,0.9999986,0.8913,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,82.5,30.95448350549495,15.477241752747474,plate,Rough000,110.21401771576336,0.99999996,0.8921,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,82.5,30.95448350549495,15.477241752747474,plate,Rough000,103.11956657286733,0.999999925,0.89245,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,82.5,30.95448350549495,15.477241752747474,plate,Rough000,107.03032675700894,0.99999988,0.8923,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,82.5,30.95448350549495,15.477241752747474,plate,Rough000,102.97904294169945,0.99999972,0.8924,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,82.5,30.95448350549495,15.477241752747474,plate,Rough000,110.81808648841805,0.99999951,0.8929,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,82.5,30.95448350549495,15.477241752747474,plate,Rough000,103.97518490519612,0.99999865,0.8929,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,85.0,31.537533521043056,15.768766760521528,plate,Rough000,108.18120314748849,0.99999996,0.8934,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,85.0,31.537533521043056,15.768766760521528,plate,Rough000,102.95758101437532,0.999999925,0.8934,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,85.0,31.537533521043056,15.768766760521528,plate,Rough000,102.79704373478609,0.99999988,0.8932,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,85.0,31.537533521043056,15.768766760521528,plate,Rough000,102.88855851633376,0.99999973,0.8934,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,85.0,31.537533521043056,15.768766760521528,plate,Rough000,106.37618767099342,0.99999951,0.8938,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,85.0,31.537533521043056,15.768766760521528,plate,Rough000,104.24067333481699,0.9999987,0.8938,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,87.5,32.11264203901938,16.05632101950969,plate,Rough000,103.89075410074078,0.99999996,0.894,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,87.5,32.11264203901938,16.05632101950969,plate,Rough000,103.14833610714904,0.999999935,0.89425,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,87.5,32.11264203901938,16.05632101950969,plate,Rough000,99.33849521775743,0.99999988,0.8948,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,87.5,32.11264203901938,16.05632101950969,plate,Rough000,103.55578273057726,0.99999974,0.8944,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,87.5,32.11264203901938,16.05632101950969,plate,Rough000,102.29966556169845,0.99999951,0.8956,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,87.5,32.11264203901938,16.05632101950969,plate,Rough000,104.42636191141521,0.99999875,0.8953,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,90.0,32.68012158424335,16.340060792121676,plate,Rough000,100.21572415883057,0.99999996,0.8956,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,90.0,32.68012158424335,16.340060792121676,plate,Rough000,103.51715683850779,0.999999935,0.8959,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,90.0,32.68012158424335,16.340060792121676,plate,Rough000,97.88665431378493,0.99999989,0.8957,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,90.0,32.68012158424335,16.340060792121676,plate,Rough000,104.15430844385085,0.99999975,0.8959,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,90.0,32.68012158424335,16.340060792121676,plate,Rough000,98.44014076013805,0.99999951,0.8961,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,90.0,32.68012158424335,16.340060792121676,plate,Rough000,104.24523642938549,0.9999988,0.8964,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,92.5,33.24025137945792,16.62012568972896,plate,Rough000,96.51590434590538,0.99999996,0.8965,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,92.5,33.24025137945792,16.62012568972896,plate,Rough000,102.02433630514078,0.999999935,0.8967499999999999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,92.5,33.24025137945792,16.62012568972896,plate,Rough000,96.84088053074288,0.99999989,0.8963,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,92.5,33.24025137945792,16.62012568972896,plate,Rough000,103.01399109656425,0.99999976,0.897,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,92.5,33.24025137945792,16.62012568972896,plate,Rough000,95.33415889626934,0.99999951,0.8971,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,92.5,33.24025137945792,16.62012568972896,plate,Rough000,103.57231846873042,0.99999883,0.8969,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,95.0,33.793319851999335,16.896659925999668,plate,Rough000,94.41569375990804,0.99999996,0.8973,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,95.0,33.793319851999335,16.896659925999668,plate,Rough000,99.64157059430306,0.999999935,0.89785,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,95.0,33.793319851999335,16.896659925999668,plate,Rough000,97.14270120048795,0.99999989,0.898,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,95.0,33.793319851999335,16.896659925999668,plate,Rough000,100.34552103038453,0.99999976,0.898,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,95.0,33.793319851999335,16.896659925999668,plate,Rough000,93.62390744093433,0.99999952,0.8981,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,95.0,33.793319851999335,16.896659925999668,plate,Rough000,101.62234090901053,0.99999885,0.8982,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,97.5,34.3395757793535,17.16978788967675,plate,Rough000,93.93582273377797,0.99999996,0.8977,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,97.5,34.3395757793535,17.16978788967675,plate,Rough000,96.38822726028468,0.999999935,0.8986000000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,97.5,34.3395757793535,17.16978788967675,plate,Rough000,97.83566474851544,0.9999999,0.8983,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,97.5,34.3395757793535,17.16978788967675,plate,Rough000,97.72085941610409,0.99999976,0.9003,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,97.5,34.3395757793535,17.16978788967675,plate,Rough000,93.10681495752195,0.99999953,0.8987,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,97.5,34.3395757793535,17.16978788967675,plate,Rough000,98.82661277955991,0.99999885,0.8992,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,100.0,34.8792650398388,17.4396325199194,plate,Rough000,94.20659557907264,0.99999996,0.8993,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,100.0,34.8792650398388,17.4396325199194,plate,Rough000,93.36487208507182,0.999999935,0.8993,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,100.0,34.8792650398388,17.4396325199194,plate,Rough000,97.6207627691172,0.9999999,0.899,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,100.0,34.8792650398388,17.4396325199194,plate,Rough000,93.9679596442236,0.99999976,0.8999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,100.0,34.8792650398388,17.4396325199194,plate,Rough000,92.99421585142615,0.99999954,0.8998,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,100.0,34.8792650398388,17.4396325199194,plate,Rough000,95.90723069499703,0.99999886,0.8999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,112.5,37.48656229802748,18.74328114901374,plate,Rough000,88.10202183786217,0.99999996,0.9027,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,112.5,37.48656229802748,18.74328114901374,plate,Rough000,88.51472152348467,0.999999945,0.9028,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,112.5,37.48656229802748,18.74328114901374,plate,Rough000,85.29777596471595,0.9999999,0.9028,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,112.5,37.48656229802748,18.74328114901374,plate,Rough000,86.99998244156465,0.99999978,0.9031,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,112.5,37.48656229802748,18.74328114901374,plate,Rough000,90.32655288840981,0.9999996,0.9037,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,112.5,37.48656229802748,18.74328114901374,plate,Rough000,84.59018543925814,0.99999889,0.9038,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,125.0,39.958809425397135,19.979404712698567,plate,Rough000,81.98543167381169,0.99999997,0.9053,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,125.0,39.958809425397135,19.979404712698567,plate,Rough000,81.99614062953886,0.999999945,0.90555,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,125.0,39.958809425397135,19.979404712698567,plate,Rough000,83.84184306748367,0.99999991,0.9057,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,125.0,39.958809425397135,19.979404712698567,plate,Rough000,84.42272204293229,0.9999998,0.9062,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,125.0,39.958809425397135,19.979404712698567,plate,Rough000,79.24967419380891,0.9999996,0.906,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,125.0,39.958809425397135,19.979404712698567,plate,Rough000,85.30065173068449,0.99999903,0.9065,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,137.5,42.3145781004734,21.1572890502367,plate,Rough000,78.85798631891618,0.99999997,0.9078,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,137.5,42.3145781004734,21.1572890502367,plate,Rough000,77.09236280776683,0.999999945,0.90815,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,137.5,42.3145781004734,21.1572890502367,plate,Rough000,77.35205505129426,0.99999992,0.9084,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,137.5,42.3145781004734,21.1572890502367,plate,Rough000,74.94981868539574,0.9999998,0.9088,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,137.5,42.3145781004734,21.1572890502367,plate,Rough000,78.9520125542807,0.99999964,0.9088,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,137.5,42.3145781004734,21.1572890502367,plate,Rough000,77.34473721782204,0.99999905,0.9092,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,150.0,44.56860283886919,22.284301419434595,plate,Rough000,72.4244425518855,0.99999997,0.9112,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,150.0,44.56860283886919,22.284301419434595,plate,Rough000,74.88939807607714,0.999999955,0.91125,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,150.0,44.56860283886919,22.284301419434595,plate,Rough000,72.75205433762139,0.99999992,0.9116,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,150.0,44.56860283886919,22.284301419434595,plate,Rough000,75.28880133337859,0.99999982,0.9118,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,150.0,44.56860283886919,22.284301419434595,plate,Rough000,74.87877460456839,0.99999966,0.9122,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,150.0,44.56860283886919,22.284301419434595,plate,Rough000,71.1262539664957,0.99999908,0.9125,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,162.5,46.732749228254946,23.366374614127473,plate,Rough000,72.21918677529074,0.99999997,0.9139,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,162.5,46.732749228254946,23.366374614127473,plate,Rough000,68.59716433243122,0.999999955,0.91385,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,162.5,46.732749228254946,23.366374614127473,plate,Rough000,72.27160670376317,0.99999993,0.9142,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
